strategy_class,strategy,window_sec,date,title,score,final_margin,winner,question,outcome,loss_requires_goals,line,required_margin,final_total,team,team_goals,loser,spread_side,locked,buy_trades,buy_size,min_price,last_price,net_roi_min_pct,net_roi_last_pct,trades_le_0.95,size_le_0.95,trades_le_0.97,size_le_0.97,trades_le_0.98,size_le_0.98,trades_le_0.99,size_le_0.99,trades_le_0.995,size_le_0.995,trades_le_0.999,size_le_0.999,caution
loss_requires_2_goals,loser_no,180,2026-06-14,Haiti vs. Scotland,0-1,1,Scotland,Will Haiti win on 2026-06-13?,No,2,,,,,,Haiti,,,17,53493.95,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,17,53493.95,等价强队不输；最后3分钟通常已很贵
loss_requires_2_goals,leader_yes_lead_ge2,180,2026-06-14,Australia vs. Türkiye,2-0,2,Australia,Will Australia win on 2026-06-14?,Yes,2,,,,,,,,,103,32523.83,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,103,32523.83,领先2球以上时可用，最后3分钟肉通常不大
loss_requires_2_goals,draw_no_lead_ge2,180,2026-06-14,Australia vs. Türkiye,2-0,2,Australia,Will Australia vs. Türkiye end in a draw?,No,2,,,,,,,,,7,11525.91,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,7,11525.91,领先2球以上时可用，最后3分钟肉通常不大
loss_requires_2_goals,spread_tight_loss_ge2,180,2026-06-14,Australia vs. Türkiye,2-0,2,Australia,Spread: Türkiye (-1.5),Australia,4,1.5,2,,,,,other_side,,2,24.7,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,2,24.7,让分方向复杂，需 live parser 确认 outcome 等价含义
loss_requires_2_goals,team_total_under_loss_ge2,180,2026-06-14,Germany vs. Curaçao,7-1,6,Germany,Germany vs. Curaçao: Curaçao O/U 2.5,Under,2,2.5,,,Curaçao,1,,,,1,8.04,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,1,8.04,球队总进球 under，深度通常小于总进球 under
loss_requires_2_goals,loser_no,180,2026-06-14,Germany vs. Curaçao,7-1,6,Germany,Will Curaçao win on 2026-06-14?,No,7,,,,,,Curaçao,,,4,11931.0,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,4,11931.0,等价强队不输；最后3分钟通常已很贵
loss_requires_2_goals,leader_yes_lead_ge2,180,2026-06-14,Germany vs. Curaçao,7-1,6,Germany,Will Germany win on 2026-06-14?,Yes,6,,,,,,,,,19,34426.08,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,19,34426.08,领先2球以上时可用，最后3分钟肉通常不大
loss_requires_2_goals,total_under_loss_ge2,180,2026-06-14,Côte d'Ivoire vs. Ecuador,1-0,1,Côte d'Ivoire,Côte d'Ivoire vs. Ecuador: O/U 2.5,Under,2,2.5,,1,,,,,,3,144.47,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,3,144.47,主线策略：当前总进球还需2球才输
loss_requires_2_goals,team_total_under_loss_ge2,180,2026-06-15,Sweden vs. Tunisia,5-1,4,Sweden,Sweden vs. Tunisia: Tunisia O/U 2.5,Under,2,2.5,,,Tunisia,1,,,,1,4.45,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,1,4.45,球队总进球 under，深度通常小于总进球 under
loss_requires_2_goals,draw_no_lead_ge2,180,2026-06-15,Sweden vs. Tunisia,5-1,4,Sweden,Will Sweden vs. Tunisia end in a draw?,No,4,,,,,,,,,6,308.27,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,6,308.27,领先2球以上时可用，最后3分钟肉通常不大
loss_requires_2_goals,loser_no,180,2026-06-15,Sweden vs. Tunisia,5-1,4,Sweden,Will Tunisia win on 2026-06-14?,No,5,,,,,,Tunisia,,,3,1007.39,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,3,1007.39,等价强队不输；最后3分钟通常已很贵
loss_requires_2_goals,leader_yes_lead_ge2,180,2026-06-15,Sweden vs. Tunisia,5-1,4,Sweden,Will Sweden win on 2026-06-14?,Yes,4,,,,,,,,,95,56665.18,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,95,56665.18,领先2球以上时可用，最后3分钟肉通常不大
loss_requires_2_goals,team_total_under_loss_ge2,180,2026-06-15,Saudi Arabia vs. Uruguay,1-1,0,,Saudi Arabia vs. Uruguay: Saudi Arabia O/U 2.5,Under,2,2.5,,,Saudi Arabia,1,,,,1,107.0,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,1,107.0,球队总进球 under，深度通常小于总进球 under
loss_requires_2_goals,loser_no,180,2026-06-16,France vs. Senegal,3-1,2,France,Will Senegal win on 2026-06-16?,No,3,,,,,,Senegal,,,14,30010.52,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,14,30010.52,等价强队不输；最后3分钟通常已很贵
loss_requires_2_goals,total_under_loss_ge2,180,2026-06-16,France vs. Senegal,3-1,2,France,France vs. Senegal: O/U 5.5,Under,2,5.5,,4,,,,,,1,1000.0,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,1,1000.0,主线策略：当前总进球还需2球才输
loss_requires_2_goals,draw_no_lead_ge2,180,2026-06-16,France vs. Senegal,3-1,2,France,Will France vs. Senegal end in a draw?,No,2,,,,,,,,,8,26643.67,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,8,26643.67,领先2球以上时可用，最后3分钟肉通常不大
loss_requires_2_goals,leader_yes_lead_ge2,180,2026-06-16,France vs. Senegal,3-1,2,France,Will France win on 2026-06-16?,Yes,2,,,,,,,,,180,55286.94,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,180,55286.94,领先2球以上时可用，最后3分钟肉通常不大
loss_requires_2_goals,total_under_loss_ge2,180,2026-06-16,Iraq vs. Norway,1-4,3,Norway,Iraq vs. Norway: O/U 6.5,Under,2,6.5,,5,,,,,,4,1119.73,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,4,1119.73,主线策略：当前总进球还需2球才输
loss_requires_2_goals,loser_no,180,2026-06-16,Iraq vs. Norway,1-4,3,Norway,Will Iraq win on 2026-06-16?,No,4,,,,,,Iraq,,,5,853.59,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,5,853.59,等价强队不输；最后3分钟通常已很贵
loss_requires_2_goals,leader_yes_lead_ge2,180,2026-06-16,Iraq vs. Norway,1-4,3,Norway,Will Norway win on 2026-06-16?,Yes,3,,,,,,,,,37,11049.22,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,37,11049.22,领先2球以上时可用，最后3分钟肉通常不大
loss_requires_2_goals,draw_no_lead_ge2,180,2026-06-17,Argentina vs. Algeria,3-0,3,Argentina,Will Argentina vs. Algeria end in a draw?,No,3,,,,,,,,,1,10.0,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,1,10.0,领先2球以上时可用，最后3分钟肉通常不大
loss_requires_2_goals,total_under_loss_ge2,180,2026-06-17,Argentina vs. Algeria,3-0,3,Argentina,Argentina vs. Algeria: O/U 4.5,Under,2,4.5,,3,,,,,,3,3721.28,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,3,3721.28,主线策略：当前总进球还需2球才输
loss_requires_2_goals,team_total_under_loss_ge2,180,2026-06-17,Argentina vs. Algeria,3-0,3,Argentina,Argentina vs. Algeria: Algeria O/U 1.5,Under,2,1.5,,,Algeria,0,,,,1,107.98,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,1,107.98,球队总进球 under，深度通常小于总进球 under
loss_requires_2_goals,loser_no,180,2026-06-17,Argentina vs. Algeria,3-0,3,Argentina,Will Algeria win on 2026-06-16?,No,4,,,,,,Algeria,,,1,208.9,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,1,208.9,等价强队不输；最后3分钟通常已很贵
loss_requires_2_goals,leader_yes_lead_ge2,180,2026-06-17,Argentina vs. Algeria,3-0,3,Argentina,Will Argentina win on 2026-06-16?,Yes,3,,,,,,,,,116,1121065.94,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,116,1121065.94,领先2球以上时可用，最后3分钟肉通常不大
loss_requires_2_goals,spread_tight_loss_ge2,180,2026-06-17,Austria vs. Jordan,3-1,2,Austria,Spread: Austria (-3.5),Jordan,2,3.5,4,,,,,other_side,,1,20.0,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,1,20.0,让分方向复杂，需 live parser 确认 outcome 等价含义
loss_requires_2_goals,total_under_loss_ge2,180,2026-06-17,Austria vs. Jordan,3-1,2,Austria,Austria vs. Jordan: O/U 5.5,Under,2,5.5,,4,,,,,,1,24.2,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,1,24.2,主线策略：当前总进球还需2球才输
loss_requires_2_goals,team_total_under_loss_ge2,180,2026-06-17,Austria vs. Jordan,3-1,2,Austria,Austria vs. Jordan: Jordan O/U 2.5,Under,2,2.5,,,Jordan,1,,,,5,271.27,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,5,271.27,球队总进球 under，深度通常小于总进球 under
loss_requires_2_goals,loser_no,180,2026-06-17,Austria vs. Jordan,3-1,2,Austria,Will Jordan win on 2026-06-17?,No,3,,,,,,Jordan,,,8,1729.02,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,8,1729.02,等价强队不输；最后3分钟通常已很贵
loss_requires_2_goals,spread_tight_loss_ge2,180,2026-06-17,England vs. Croatia,4-2,2,England,Spread: England (-3.5),Croatia,2,3.5,4,,,,,other_side,,2,82.577,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,2,82.577,让分方向复杂，需 live parser 确认 outcome 等价含义
loss_requires_2_goals,loser_no,180,2026-06-17,England vs. Croatia,4-2,2,England,Will Croatia win on 2026-06-17?,No,3,,,,,,Croatia,,,7,2342.01,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,7,2342.01,等价强队不输；最后3分钟通常已很贵
loss_requires_2_goals,draw_no_lead_ge2,180,2026-06-17,England vs. Croatia,4-2,2,England,Will England vs. Croatia end in a draw?,No,2,,,,,,,,,8,52043.33,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,8,52043.33,领先2球以上时可用，最后3分钟肉通常不大
loss_requires_2_goals,total_under_loss_ge2,180,2026-06-17,Ghana vs. Panama,1-0,1,Ghana,Ghana vs. Panama: O/U 2.5,Under,2,2.5,,1,,,,,,9,1379.57,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,9,1379.57,主线策略：当前总进球还需2球才输
loss_requires_2_goals,loser_no,180,2026-06-17,Ghana vs. Panama,1-0,1,Ghana,Will Panama win on 2026-06-17?,No,2,,,,,,Panama,,,9,5070.3,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,9,5070.3,等价强队不输；最后3分钟通常已很贵
loss_requires_2_goals,loser_no,180,2026-06-18,Uzbekistan vs. Colombia,1-3,2,Colombia,Will Uzbekistan win on 2026-06-17?,No,3,,,,,,Uzbekistan,,,11,5594.71,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,11,5594.71,等价强队不输；最后3分钟通常已很贵
loss_requires_2_goals,total_under_loss_ge2,180,2026-06-18,Uzbekistan vs. Colombia,1-3,2,Colombia,Uzbekistan vs. Colombia: O/U 5.5,Under,2,5.5,,4,,,,,,3,69.08,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,3,69.08,主线策略：当前总进球还需2球才输
loss_requires_2_goals,draw_no_lead_ge2,180,2026-06-18,Switzerland vs. Bosnia-Herzegovina,4-1,3,Switzerland,Will Switzerland vs. Bosnia and Herzegovina end in a draw?,No,3,,,,,,,,,4,2318.77,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,4,2318.77,领先2球以上时可用，最后3分钟肉通常不大
loss_requires_2_goals,leader_yes_lead_ge2,180,2026-06-18,Switzerland vs. Bosnia-Herzegovina,4-1,3,Switzerland,Will Switzerland win on 2026-06-18?,Yes,3,,,,,,,,,74,15779.93,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,74,15779.93,领先2球以上时可用，最后3分钟肉通常不大
loss_requires_2_goals,spread_tight_loss_ge2,180,2026-06-18,Canada vs. Qatar,6-0,6,Canada,Spread: Canada (-4.5),Canada,2,-4.5,5,,,,,favorite_cover,,2,27.66,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,2,27.66,让分方向复杂，需 live parser 确认 outcome 等价含义
loss_requires_2_goals,spread_tight_loss_ge2,180,2026-06-19,Mexico vs. Korea Republic,1-0,1,Mexico,Spread: Mexico (-2.5),Korea Republic,2,2.5,3,,,,,other_side,,1,59.2,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,1,59.2,让分方向复杂，需 live parser 确认 outcome 等价含义
loss_requires_2_goals,loser_no,180,2026-06-18,Canada vs. Qatar,6-0,6,Canada,Will Qatar win on 2026-06-18?,No,7,,,,,,Qatar,,,2,42.3,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,2,42.3,等价强队不输；最后3分钟通常已很贵
loss_requires_2_goals,leader_yes_lead_ge2,180,2026-06-18,Canada vs. Qatar,6-0,6,Canada,Will Canada win on 2026-06-18?,Yes,6,,,,,,,,,6,206.81,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,6,206.81,领先2球以上时可用，最后3分钟肉通常不大
loss_requires_2_goals,team_total_under_loss_ge2,180,2026-06-19,Mexico vs. Korea Republic,1-0,1,Mexico,Mexico vs. Korea Republic: Korea Republic O/U 1.5,Under,2,1.5,,,Korea Republic,0,,,,1,97.99,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,1,97.99,球队总进球 under，深度通常小于总进球 under
loss_requires_2_goals,spread_tight_loss_ge2,180,2026-06-19,United States vs. Australia,2-0,2,United States,Spread: United States (-3.5),Australia,2,3.5,4,,,,,other_side,,1,13.0,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,1,13.0,让分方向复杂，需 live parser 确认 outcome 等价含义
loss_requires_2_goals,draw_no_lead_ge2,180,2026-06-19,United States vs. Australia,2-0,2,United States,Will United States vs. Australia end in a draw?,No,2,,,,,,,,,3,2000.0,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,3,2000.0,领先2球以上时可用，最后3分钟肉通常不大
loss_requires_2_goals,loser_no,180,2026-06-19,United States vs. Australia,2-0,2,United States,Will Australia win on 2026-06-19?,No,3,,,,,,Australia,,,4,4427.79,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,4,4427.79,等价强队不输；最后3分钟通常已很贵
loss_requires_2_goals,team_total_under_loss_ge2,180,2026-06-19,United States vs. Australia,2-0,2,United States,United States vs. Australia: Australia O/U 1.5,Under,2,1.5,,,Australia,0,,,,1,82.082,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,1,82.082,球队总进球 under，深度通常小于总进球 under
loss_requires_2_goals,leader_yes_lead_ge2,180,2026-06-19,United States vs. Australia,2-0,2,United States,Will United States win on 2026-06-19?,Yes,2,,,,,,,,,98,75340.25,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,98,75340.25,领先2球以上时可用，最后3分钟肉通常不大
loss_requires_2_goals,total_under_loss_ge2,180,2026-06-19,United States vs. Australia,2-0,2,United States,United States vs. Australia: O/U 3.5,Under,2,3.5,,2,,,,,,6,9006.55,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,6,9006.55,主线策略：当前总进球还需2球才输
loss_requires_2_goals,spread_tight_loss_ge2,180,2026-06-19,Scotland vs. Morocco,0-1,1,Morocco,Spread: Morocco (-2.5),Scotland,2,2.5,3,,,,,other_side,,3,19.62,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,3,19.62,让分方向复杂，需 live parser 确认 outcome 等价含义
loss_requires_2_goals,loser_no,180,2026-06-19,Scotland vs. Morocco,0-1,1,Morocco,Will Scotland win on 2026-06-19?,No,2,,,,,,Scotland,,,31,187598.19,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,31,187598.19,等价强队不输；最后3分钟通常已很贵
loss_requires_2_goals,total_under_loss_ge2,180,2026-06-19,Scotland vs. Morocco,0-1,1,Morocco,Scotland vs. Morocco: O/U 2.5,Under,2,2.5,,1,,,,,,10,1481.49,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,10,1481.49,主线策略：当前总进球还需2球才输
loss_requires_2_goals,leader_yes_lead_ge2,180,2026-06-20,Brazil vs. Haiti,3-0,3,Brazil,Will Brazil win on 2026-06-19?,Yes,3,,,,,,,,,17,16873.87,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,17,16873.87,领先2球以上时可用，最后3分钟肉通常不大
loss_requires_2_goals,spread_tight_loss_ge2,180,2026-06-20,Türkiye vs. Paraguay,0-1,1,Paraguay,Spread: Paraguay (-2.5),Türkiye,2,2.5,3,,,,,other_side,,1,400.0,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,1,400.0,让分方向复杂，需 live parser 确认 outcome 等价含义
loss_requires_2_goals,loser_no,180,2026-06-20,Türkiye vs. Paraguay,0-1,1,Paraguay,Will Türkiye win on 2026-06-19?,No,2,,,,,,Türkiye,,,39,62729.37,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,39,62729.37,等价强队不输；最后3分钟通常已很贵
loss_requires_2_goals,total_under_loss_ge2,180,2026-06-20,Türkiye vs. Paraguay,0-1,1,Paraguay,Türkiye vs. Paraguay: O/U 2.5,Under,2,2.5,,1,,,,,,12,3431.39,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,12,3431.39,主线策略：当前总进球还需2球才输
loss_requires_2_goals,total_under_loss_ge2,180,2026-06-20,Netherlands vs. Sweden,5-1,4,Netherlands,Netherlands vs. Sweden: O/U 7.5,Under,2,7.5,,6,,,,,,3,21467.96,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,3,21467.96,主线策略：当前总进球还需2球才输
loss_requires_2_goals,spread_tight_loss_ge2,180,2026-06-20,Netherlands vs. Sweden,5-1,4,Netherlands,Spread: Netherlands (-5.5),Sweden,2,5.5,6,,,,,other_side,,1,12.89,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,1,12.89,让分方向复杂，需 live parser 确认 outcome 等价含义
loss_requires_2_goals,team_total_under_loss_ge2,180,2026-06-20,Netherlands vs. Sweden,5-1,4,Netherlands,Netherlands vs. Sweden: Sweden O/U 2.5,Under,2,2.5,,,Sweden,1,,,,2,103.58,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,2,103.58,球队总进球 under，深度通常小于总进球 under
loss_requires_2_goals,loser_no,180,2026-06-20,Netherlands vs. Sweden,5-1,4,Netherlands,Will Sweden win on 2026-06-20?,No,5,,,,,,Sweden,,,2,201.81,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,2,201.81,等价强队不输；最后3分钟通常已很贵
loss_requires_2_goals,total_under_loss_ge2,180,2026-06-20,Germany vs. Côte d'Ivoire,2-1,1,Germany,Germany vs. Côte d'Ivoire: O/U 4.5,Under,2,4.5,,3,,,,,,5,389.49,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,5,389.49,主线策略：当前总进球还需2球才输
loss_requires_2_goals,team_total_under_loss_ge2,180,2026-06-21,Tunisia vs. Japan,0-4,4,Japan,Tunisia vs. Japan: Tunisia O/U 1.5,Under,2,1.5,,,Tunisia,0,,,,1,2.06,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,1,2.06,球队总进球 under，深度通常小于总进球 under
loss_requires_2_goals,leader_yes_lead_ge2,180,2026-06-21,Tunisia vs. Japan,0-4,4,Japan,Will Japan win on 2026-06-21?,Yes,4,,,,,,,,,51,3524.93,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,51,3524.93,领先2球以上时可用，最后3分钟肉通常不大
loss_requires_2_goals,draw_no_lead_ge2,180,2026-06-21,Spain vs. Saudi Arabia,4-0,4,Spain,Will Spain vs. Saudi Arabia end in a draw?,No,4,,,,,,,,,2,65.58,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,2,65.58,领先2球以上时可用，最后3分钟肉通常不大
loss_requires_2_goals,loser_no,180,2026-06-21,Spain vs. Saudi Arabia,4-0,4,Spain,Will Saudi Arabia win on 2026-06-21?,No,5,,,,,,Saudi Arabia,,,1,1000.0,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,1,1000.0,等价强队不输；最后3分钟通常已很贵
loss_requires_2_goals,leader_yes_lead_ge2,180,2026-06-21,Spain vs. Saudi Arabia,4-0,4,Spain,Will Spain win on 2026-06-21?,Yes,4,,,,,,,,,14,456.35,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,14,456.35,领先2球以上时可用，最后3分钟肉通常不大
loss_requires_2_goals,spread_tight_loss_ge2,180,2026-06-22,New Zealand vs. Egypt,1-3,2,Egypt,Spread: Egypt (-3.5),New Zealand,2,3.5,4,,,,,other_side,,1,14.0,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,1,14.0,让分方向复杂，需 live parser 确认 outcome 等价含义
loss_requires_2_goals,leader_yes_lead_ge2,180,2026-06-22,New Zealand vs. Egypt,1-3,2,Egypt,Will Egypt win on 2026-06-21?,Yes,2,,,,,,,,,41,4349.56,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,41,4349.56,领先2球以上时可用，最后3分钟肉通常不大
loss_requires_2_goals,loser_no,180,2026-06-22,New Zealand vs. Egypt,1-3,2,Egypt,Will New Zealand win on 2026-06-21?,No,3,,,,,,New Zealand,,,2,6878.09,0.999,0.999,0.0971,0.0971,0,0,0,0,0,0,0,0,0,0,2,6878.09,等价强队不输；最后3分钟通常已很贵
loss_requires_2_goals,spread_tight_loss_ge2,180,2026-06-11,Mexico vs. South Africa,2-0,2,Mexico,Spread: South Africa (-1.5),Mexico,4,1.5,2,,,,,other_side,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,让分方向复杂，需 live parser 确认 outcome 等价含义
loss_requires_2_goals,team_total_under_loss_ge2,180,2026-06-11,Mexico vs. South Africa,2-0,2,Mexico,Mexico vs. South Africa: South Africa O/U 1.5,Under,2,1.5,,,South Africa,0,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,球队总进球 under，深度通常小于总进球 under
loss_requires_2_goals,loser_no,180,2026-06-11,Mexico vs. South Africa,2-0,2,Mexico,Will South Africa win on 2026-06-11?,No,3,,,,,,South Africa,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,等价强队不输；最后3分钟通常已很贵
loss_requires_2_goals,leader_yes_lead_ge2,180,2026-06-11,Mexico vs. South Africa,2-0,2,Mexico,Will Mexico win on 2026-06-11?,Yes,2,,,,,,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,领先2球以上时可用，最后3分钟肉通常不大
loss_requires_2_goals,spread_tight_loss_ge2,180,2026-06-12,Korea Republic vs. Czechia,2-1,1,Korea Republic,Spread: Korea Republic (-2.5),Czechia,2,2.5,3,,,,,other_side,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,让分方向复杂，需 live parser 确认 outcome 等价含义
loss_requires_2_goals,team_total_under_loss_ge2,180,2026-06-12,Canada vs. Bosnia-Herzegovina,1-1,0,,Canada vs. Bosnia-Herzegovina: Canada O/U 2.5,Under,2,2.5,,,Canada,1,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,球队总进球 under，深度通常小于总进球 under
loss_requires_2_goals,draw_no_lead_ge2,180,2026-06-13,United States vs. Paraguay,4-1,3,United States,Will United States vs. Paraguay end in a draw?,No,3,,,,,,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,领先2球以上时可用，最后3分钟肉通常不大
loss_requires_2_goals,leader_yes_lead_ge2,180,2026-06-13,United States vs. Paraguay,4-1,3,United States,Will United States win on 2026-06-12?,Yes,3,,,,,,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,领先2球以上时可用，最后3分钟肉通常不大
loss_requires_2_goals,loser_no,180,2026-06-13,United States vs. Paraguay,4-1,3,United States,Will Paraguay win on 2026-06-12?,No,4,,,,,,Paraguay,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,等价强队不输；最后3分钟通常已很贵
loss_requires_2_goals,spread_tight_loss_ge2,180,2026-06-13,Qatar vs. Switzerland,1-1,0,,Spread: Qatar (-1.5),Switzerland,2,1.5,2,,,,,other_side,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,让分方向复杂，需 live parser 确认 outcome 等价含义
loss_requires_2_goals,team_total_under_loss_ge2,180,2026-06-13,Qatar vs. Switzerland,1-1,0,,Qatar vs. Switzerland: Qatar O/U 2.5,Under,2,2.5,,,Qatar,1,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,球队总进球 under，深度通常小于总进球 under
loss_requires_2_goals,team_total_under_loss_ge2,180,2026-06-14,Haiti vs. Scotland,0-1,1,Scotland,Haiti vs. Scotland: Haiti O/U 1.5,Under,2,1.5,,,Haiti,0,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,球队总进球 under，深度通常小于总进球 under
loss_requires_2_goals,total_under_loss_ge2,180,2026-06-14,Haiti vs. Scotland,0-1,1,Scotland,Haiti vs. Scotland: O/U 2.5,Under,2,2.5,,1,,,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,主线策略：当前总进球还需2球才输
loss_requires_2_goals,loser_no,180,2026-06-14,Australia vs. Türkiye,2-0,2,Australia,Will Türkiye win on 2026-06-14?,No,3,,,,,,Türkiye,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,等价强队不输；最后3分钟通常已很贵
loss_requires_2_goals,team_total_under_loss_ge2,180,2026-06-14,Australia vs. Türkiye,2-0,2,Australia,Australia vs. Türkiye: Türkiye O/U 1.5,Under,2,1.5,,,Türkiye,0,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,球队总进球 under，深度通常小于总进球 under
loss_requires_2_goals,draw_no_lead_ge2,180,2026-06-14,Germany vs. Curaçao,7-1,6,Germany,Will Germany vs. Curaçao end in a draw?,No,6,,,,,,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,领先2球以上时可用，最后3分钟肉通常不大
loss_requires_2_goals,spread_tight_loss_ge2,180,2026-06-14,Côte d'Ivoire vs. Ecuador,1-0,1,Côte d'Ivoire,Spread: Côte d'Ivoire (-2.5),Ecuador,2,2.5,3,,,,,other_side,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,让分方向复杂，需 live parser 确认 outcome 等价含义
